workerID,taskID,response,goldLabel,taskContent
A2K5ICP43ML4PW,1285,0,0,barazan eight children studi switzerland al-takr earlier file applic canton geneva 's author grant six children live geneva resid vacat short period
A15L6WGIK3VU7N,1285,0,0,barazan eight children studi switzerland al-takr earlier file applic canton geneva 's author grant six children live geneva resid vacat short period
AHPSMRLKAEJV,1285,0,0,barazan eight children studi switzerland al-takr earlier file applic canton geneva 's author grant six children live geneva resid vacat short period
A25QX7IUS1KI5E,1285,0,0,barazan eight children studi switzerland al-takr earlier file applic canton geneva 's author grant six children live geneva resid vacat short period
A2RV3FIO3IAZS,1285,0,0,barazan eight children studi switzerland al-takr earlier file applic canton geneva 's author grant six children live geneva resid vacat short period
ATP8SOHDM9QOY,1285,0,0,barazan eight children studi switzerland al-takr earlier file applic canton geneva 's author grant six children live geneva resid vacat short period
A18941IO2ZZWW6,1285,1,0,barazan eight children studi switzerland al-takr earlier file applic canton geneva 's author grant six children live geneva resid vacat short period
A14JQX7IFAICP0,1285,1,0,barazan eight children studi switzerland al-takr earlier file applic canton geneva 's author grant six children live geneva resid vacat short period
A1GD3MQELM1R9M,1285,0,0,barazan eight children studi switzerland al-takr earlier file applic canton geneva 's author grant six children live geneva resid vacat short period
A11GX90QFWDLMM,1285,1,0,barazan eight children studi switzerland al-takr earlier file applic canton geneva 's author grant six children live geneva resid vacat short period
A2K5ICP43ML4PW,25,0,0,film even 's big winner bag prestigi best pictur oscar bring talli six
A15L6WGIK3VU7N,25,0,0,film even 's big winner bag prestigi best pictur oscar bring talli six
AHPSMRLKAEJV,25,0,0,film even 's big winner bag prestigi best pictur oscar bring talli six
A25QX7IUS1KI5E,25,0,0,film even 's big winner bag prestigi best pictur oscar bring talli six
A2RV3FIO3IAZS,25,0,0,film even 's big winner bag prestigi best pictur oscar bring talli six
ATP8SOHDM9QOY,25,0,0,film even 's big winner bag prestigi best pictur oscar bring talli six
A18941IO2ZZWW6,25,1,0,film even 's big winner bag prestigi best pictur oscar bring talli six
A14JQX7IFAICP0,25,0,0,film even 's big winner bag prestigi best pictur oscar bring talli six
A1GD3MQELM1R9M,25,0,0,film even 's big winner bag prestigi best pictur oscar bring talli six
A11GX90QFWDLMM,25,1,0,film even 's big winner bag prestigi best pictur oscar bring talli six
A2K5ICP43ML4PW,550,0,0,two side bloodi conflict chechnya one legitim
A15L6WGIK3VU7N,550,0,0,two side bloodi conflict chechnya one legitim
AHPSMRLKAEJV,550,0,0,two side bloodi conflict chechnya one legitim
A25QX7IUS1KI5E,550,0,0,two side bloodi conflict chechnya one legitim
A2RV3FIO3IAZS,550,0,0,two side bloodi conflict chechnya one legitim
ATP8SOHDM9QOY,550,0,0,two side bloodi conflict chechnya one legitim
A18941IO2ZZWW6,550,0,0,two side bloodi conflict chechnya one legitim
A14JQX7IFAICP0,550,1,0,two side bloodi conflict chechnya one legitim
A1GD3MQELM1R9M,550,0,0,two side bloodi conflict chechnya one legitim
A11GX90QFWDLMM,550,1,0,two side bloodi conflict chechnya one legitim
A2K5ICP43ML4PW,1299,1,1,natur disast coordin author report statement guatemala citi due proxim extrem violent hurrican wind speed approach num3 km/hour may pose sever threat popul decid declar state maximum emerg
A15L6WGIK3VU7N,1299,1,1,natur disast coordin author report statement guatemala citi due proxim extrem violent hurrican wind speed approach num3 km/hour may pose sever threat popul decid declar state maximum emerg
AHPSMRLKAEJV,1299,1,1,natur disast coordin author report statement guatemala citi due proxim extrem violent hurrican wind speed approach num3 km/hour may pose sever threat popul decid declar state maximum emerg
A25QX7IUS1KI5E,1299,0,1,natur disast coordin author report statement guatemala citi due proxim extrem violent hurrican wind speed approach num3 km/hour may pose sever threat popul decid declar state maximum emerg
A2RV3FIO3IAZS,1299,1,1,natur disast coordin author report statement guatemala citi due proxim extrem violent hurrican wind speed approach num3 km/hour may pose sever threat popul decid declar state maximum emerg
ATP8SOHDM9QOY,1299,1,1,natur disast coordin author report statement guatemala citi due proxim extrem violent hurrican wind speed approach num3 km/hour may pose sever threat popul decid declar state maximum emerg
A18941IO2ZZWW6,1299,1,1,natur disast coordin author report statement guatemala citi due proxim extrem violent hurrican wind speed approach num3 km/hour may pose sever threat popul decid declar state maximum emerg
A14JQX7IFAICP0,1299,1,1,natur disast coordin author report statement guatemala citi due proxim extrem violent hurrican wind speed approach num3 km/hour may pose sever threat popul decid declar state maximum emerg
A1GD3MQELM1R9M,1299,0,1,natur disast coordin author report statement guatemala citi due proxim extrem violent hurrican wind speed approach num3 km/hour may pose sever threat popul decid declar state maximum emerg
A11GX90QFWDLMM,1299,0,1,natur disast coordin author report statement guatemala citi due proxim extrem violent hurrican wind speed approach num3 km/hour may pose sever threat popul decid declar state maximum emerg
A2K5ICP43ML4PW,1349,0,0,seven egyptian human right organ issu plea today monday egyptian presid hosni mubarak hold account respons act tortur target resid villag egypt 's countrysid investig two capit murder last august
A15L6WGIK3VU7N,1349,0,0,seven egyptian human right organ issu plea today monday egyptian presid hosni mubarak hold account respons act tortur target resid villag egypt 's countrysid investig two capit murder last august
AHPSMRLKAEJV,1349,0,0,seven egyptian human right organ issu plea today monday egyptian presid hosni mubarak hold account respons act tortur target resid villag egypt 's countrysid investig two capit murder last august
A25QX7IUS1KI5E,1349,0,0,seven egyptian human right organ issu plea today monday egyptian presid hosni mubarak hold account respons act tortur target resid villag egypt 's countrysid investig two capit murder last august
A2RV3FIO3IAZS,1349,0,0,seven egyptian human right organ issu plea today monday egyptian presid hosni mubarak hold account respons act tortur target resid villag egypt 's countrysid investig two capit murder last august
ATP8SOHDM9QOY,1349,0,0,seven egyptian human right organ issu plea today monday egyptian presid hosni mubarak hold account respons act tortur target resid villag egypt 's countrysid investig two capit murder last august
A18941IO2ZZWW6,1349,1,0,seven egyptian human right organ issu plea today monday egyptian presid hosni mubarak hold account respons act tortur target resid villag egypt 's countrysid investig two capit murder last august
A14JQX7IFAICP0,1349,0,0,seven egyptian human right organ issu plea today monday egyptian presid hosni mubarak hold account respons act tortur target resid villag egypt 's countrysid investig two capit murder last august
A1GD3MQELM1R9M,1349,1,0,seven egyptian human right organ issu plea today monday egyptian presid hosni mubarak hold account respons act tortur target resid villag egypt 's countrysid investig two capit murder last august
A11GX90QFWDLMM,1349,1,0,seven egyptian human right organ issu plea today monday egyptian presid hosni mubarak hold account respons act tortur target resid villag egypt 's countrysid investig two capit murder last august
A2K5ICP43ML4PW,1271,0,1,al thawra ad lahoud well awar realiz isra challeng never stop one moment escal not hamper undertak nation duti reli support lebanon faction well full support syria order achiev nation task deliv commit
A15L6WGIK3VU7N,1271,1,1,al thawra ad lahoud well awar realiz isra challeng never stop one moment escal not hamper undertak nation duti reli support lebanon faction well full support syria order achiev nation task deliv commit
AHPSMRLKAEJV,1271,0,1,al thawra ad lahoud well awar realiz isra challeng never stop one moment escal not hamper undertak nation duti reli support lebanon faction well full support syria order achiev nation task deliv commit
A25QX7IUS1KI5E,1271,0,1,al thawra ad lahoud well awar realiz isra challeng never stop one moment escal not hamper undertak nation duti reli support lebanon faction well full support syria order achiev nation task deliv commit
A2RV3FIO3IAZS,1271,0,1,al thawra ad lahoud well awar realiz isra challeng never stop one moment escal not hamper undertak nation duti reli support lebanon faction well full support syria order achiev nation task deliv commit
ATP8SOHDM9QOY,1271,1,1,al thawra ad lahoud well awar realiz isra challeng never stop one moment escal not hamper undertak nation duti reli support lebanon faction well full support syria order achiev nation task deliv commit
A18941IO2ZZWW6,1271,1,1,al thawra ad lahoud well awar realiz isra challeng never stop one moment escal not hamper undertak nation duti reli support lebanon faction well full support syria order achiev nation task deliv commit
A14JQX7IFAICP0,1271,0,1,al thawra ad lahoud well awar realiz isra challeng never stop one moment escal not hamper undertak nation duti reli support lebanon faction well full support syria order achiev nation task deliv commit
A1GD3MQELM1R9M,1271,1,1,al thawra ad lahoud well awar realiz isra challeng never stop one moment escal not hamper undertak nation duti reli support lebanon faction well full support syria order achiev nation task deliv commit
A11GX90QFWDLMM,1271,1,1,al thawra ad lahoud well awar realiz isra challeng never stop one moment escal not hamper undertak nation duti reli support lebanon faction well full support syria order achiev nation task deliv commit
A2K5ICP43ML4PW,264,1,1,iraq stringent econom embargo sinc august num4 invas kuwait relief worker increasingli concern health popul
A15L6WGIK3VU7N,264,1,1,iraq stringent econom embargo sinc august num4 invas kuwait relief worker increasingli concern health popul
AHPSMRLKAEJV,264,1,1,iraq stringent econom embargo sinc august num4 invas kuwait relief worker increasingli concern health popul
A25QX7IUS1KI5E,264,1,1,iraq stringent econom embargo sinc august num4 invas kuwait relief worker increasingli concern health popul
A2RV3FIO3IAZS,264,1,1,iraq stringent econom embargo sinc august num4 invas kuwait relief worker increasingli concern health popul
ATP8SOHDM9QOY,264,1,1,iraq stringent econom embargo sinc august num4 invas kuwait relief worker increasingli concern health popul
A18941IO2ZZWW6,264,1,1,iraq stringent econom embargo sinc august num4 invas kuwait relief worker increasingli concern health popul
A14JQX7IFAICP0,264,1,1,iraq stringent econom embargo sinc august num4 invas kuwait relief worker increasingli concern health popul
A1GD3MQELM1R9M,264,1,1,iraq stringent econom embargo sinc august num4 invas kuwait relief worker increasingli concern health popul
A11GX90QFWDLMM,264,1,1,iraq stringent econom embargo sinc august num4 invas kuwait relief worker increasingli concern health popul
A2K5ICP43ML4PW,1287,1,1,short clash took place front hospit today right-w chilean senat ignacio perez quiron left build
A15L6WGIK3VU7N,1287,1,1,short clash took place front hospit today right-w chilean senat ignacio perez quiron left build
AHPSMRLKAEJV,1287,1,1,short clash took place front hospit today right-w chilean senat ignacio perez quiron left build
A25QX7IUS1KI5E,1287,1,1,short clash took place front hospit today right-w chilean senat ignacio perez quiron left build
A2RV3FIO3IAZS,1287,1,1,short clash took place front hospit today right-w chilean senat ignacio perez quiron left build
ATP8SOHDM9QOY,1287,1,1,short clash took place front hospit today right-w chilean senat ignacio perez quiron left build
A18941IO2ZZWW6,1287,1,1,short clash took place front hospit today right-w chilean senat ignacio perez quiron left build
A14JQX7IFAICP0,1287,1,1,short clash took place front hospit today right-w chilean senat ignacio perez quiron left build
A1GD3MQELM1R9M,1287,1,1,short clash took place front hospit today right-w chilean senat ignacio perez quiron left build
A11GX90QFWDLMM,1287,1,1,short clash took place front hospit today right-w chilean senat ignacio perez quiron left build
A2K5ICP43ML4PW,1196,0,0,american presid bill clinton offici open proceed note difficult task undertak want reach agreement advanc peac process one need littl time make
A15L6WGIK3VU7N,1196,0,0,american presid bill clinton offici open proceed note difficult task undertak want reach agreement advanc peac process one need littl time make
AHPSMRLKAEJV,1196,0,0,american presid bill clinton offici open proceed note difficult task undertak want reach agreement advanc peac process one need littl time make
A25QX7IUS1KI5E,1196,0,0,american presid bill clinton offici open proceed note difficult task undertak want reach agreement advanc peac process one need littl time make
A2RV3FIO3IAZS,1196,0,0,american presid bill clinton offici open proceed note difficult task undertak want reach agreement advanc peac process one need littl time make
ATP8SOHDM9QOY,1196,0,0,american presid bill clinton offici open proceed note difficult task undertak want reach agreement advanc peac process one need littl time make
A18941IO2ZZWW6,1196,1,0,american presid bill clinton offici open proceed note difficult task undertak want reach agreement advanc peac process one need littl time make
A14JQX7IFAICP0,1196,0,0,american presid bill clinton offici open proceed note difficult task undertak want reach agreement advanc peac process one need littl time make
